company,rating,text,date,city,contributor_id,reviews,sentiment_score,sentiment_label
Kays Harbor Technologies,5,"A great company providing work life balance
I love being part of Kays Harbor where leaders not only lead by example but are also supportive, encouraging & truly care about employees. Provides room to grow professionally. They make you feel more like family than an employee. I must say that the company is employee focused with major potential growth.
I’m proud to be part of a company that helps extend career growth without disturbing work life balance.",2 years ago,Chandigarh,113714565685536005718,2,0.9935,positive
Kays Harbor Technologies,5,"I am a member of the Kays Harbor team for the last three years and can truly say it is one of the best work places. Especially for individuals who seek growth opportunities as well as want to strike a work-life balance.  Kays Harbor strives to provide new opportunities and challenges for the employees and provides immense support and motivation to help them strive for success.

It has been a wonderful experience working with Kays Harbor..",9 years ago,Chandigarh,109474794739900666768,6,0.9839,positive
Kays Harbor Technologies,5,"Kays Harbor is the company, who actually thinks about their employees, understands employee’s importance. It is the company where everyone's ideas are welcomed. In this company everyone gets opportunity to learn new things. Work environment is very comfortable and friendly with all facilities.

I have learned a lot from here. Have a great environment to work at. Co-workers are very nice, polite and decent and very helpful. It is a good company to start the career. I am very much thankful to this company as they give me an opportunity to work here.",9 years ago,Chandigarh,105834289120340739050,2,0.9869,positive
Kays Harbor Technologies,5,"What an incredible standard Satya and his entire Kays Harbor team hold themselves to. Not only skillful in a technical sense, not only efficient, not only thoughtful, but just lovely people to work with. They truly hit the ground running. Our Project Manager Manish was able to instantly understand our goals and timeline and easily communicate what would be necessary from everyone to achieve our targets. His clarity and speed in creating excellent communication across disparate tech understandings and time zones was awesome. Our developer Pradeep was able to generate fixes so quickly and expertly, we were rapidly able to move out of repair mode to request complex improvements we'd been considering for years. Pradeep managed to implement new features like it was all incredibly simple, and took independent leaps in logic that improved on the implementation our requests, adding elegance in design and simplicity of use. Both Manish and Pradeep were intuitive and generous win their abilities, treating our software and team like it was their own business and not simply a contract. The entire Kays Harbor Team is imaginative, collaborative, wildly efficient, and just made for fantastic co-workers. Highest possible recommendation.",a year ago,Chandigarh,113765105791309110210,1,0.9963,positive
Kays Harbor Technologies,5,"Awesome work experience with Kays Harbor
I have been worked with all type of industry but the culture I have seen here is really Nice.
The efforts which management are putting into system, in my career I haven't seen anyone are doing.
As compare with these size of companies, what management are doing for their employees engagement, employee french benifits, employee recreation activities etc no one can do",3 years ago,Chandigarh,117645884143331814029,4,0.8355,positive
Kays Harbor Technologies,5,"Kays Harbor is one of the IT company, which is growing incredibly over the period of time. I am working here since last three years and I have seen.
I found awesome environment here. Management understands you, gives chances to learn new things. The culture of organization is tremendous.",9 years ago,Chandigarh,113484003945143624967,4,0.765,positive
Kays Harbor Technologies,5,"Kays Harbor is an awesome place because of 3 reasons - wonderful MANAGEMENT, amazing PEOPLE and above all a wow CULTURE. There are lot of growth opportunities and management lays emphasis on building careers. Been working with Kays Harbor since more than 3.5 years and the experience is fantastic. Long way to Go !!",8 years ago,Chandigarh,115887358715515093901,10,0.9771,positive
Kays Harbor Technologies,5,"An awesome experience so far with Kays Harbor Technologies. The best thing of this organization is the culture, opportunities to learn and adapt since we are all the part of ever changing dynamic field i.e IT. If you are tech-enthusiast and has a passion for learning various technologies, this is the place where you belong. Lucky to be a part of this organization.",9 years ago,Chandigarh,108597573264667589039,1,0.9601,positive
FCS Software Solutions,4,"The building houses the corporate offices of several companies and offers a range of amenities. It features an elevator system, though occasional maintenance issues are noted. There is an onsite parking facility accommodating both two and four-wheeled vehicles. Overall, the environment is conducive to professional work.",7 months ago,Chandigarh,104939609054703215394,51,0.0,neutral
FCS Software Solutions,5,"FCS Tower contains more than 5 companies. This place is famous for Lunch where most of IT park employees come here for the same . Some of the companies like Verdict,Kresent labs, Slide Team, JCBL India, Slide Team,Adreno Technologies etc. are there only",3 years ago,Chandigarh,103149305519857757978,63,0.3612,positive
